ID_CLIENTE,TOTAL_RECARGA,TOTAL_TRANSACCION_RECARGA,PRODUCTO_PRINCIPAL,FRECUENCY,MONETARY,RECENCY,EDAD,DIAS_CON,FLG_FELICIDAD
1587429,121.0,5,3,2,4,1,28,358,0
1801266,22.0,1,5,4,5,1,31,249,1
1991129,20.0,1,3,3,5,1,26,110,1
554056,90.0,1,3,5,5,1,24,1065,0
1221633,167.0,8,4,4,5,1,39,318,0
1165117,10703.0,213,4,1,1,1,40,925,1
1652568,100.0,1,3,3,3,1,26,298,1
2369071,766.0,5,3,3,4,1,28,26,1
642620,271.0,3,8,2,3,1,46,1538,0
1631094,15.0,1,9,5,5,1,21,301,0
1693826,100.0,1,4,5,5,1,27,275,1
1598741,280.0,6,4,2,3,1,32,345,1
1542795,5769.0,110,3,1,2,1,38,497,1
1086628,1360.0,58,4,2,3,1,37,437,1
1286573,595.0,20,9,3,3,1,21,741,1
595146,50.0,1,3,2,3,1,36,148,1
2115667,40.0,2,3,1,5,1,42,136,1
2394057,300.0,1,9,5,4,1,34,0,0
1777988,32.0,2,4,4,5,1,22,205,1
1076272,52.0,8,7,3,5,1,33,977,0
594022,50.0,1,3,3,5,1,33,582,0
1460160,4200.0,7,3,1,3,1,49,565,0
1931581,100.0,1,4,5,5,1,32,110,1
1343830,5230.0,31,4,3,2,1,49,718,1
1620212,160.0,8,3,2,4,1,43,388,0
1958929,100.0,1,4,5,4,1,42,90,1
1734326,284.0,6,4,3,4,1,27,318,1
2059009,80.0,3,3,3,5,1,31,80,1
1535506,16.0,3,3,3,5,1,33,312,0
2400098,230.0,1,3,5,4,1,31,4,1
924455,20.0,1,6,5,5,1,48,231,1
1523903,30.0,3,3,1,5,1,39,334,1
640524,20.0,1,7,5,5,1,38,1104,0
2150735,50.0,3,3,3,5,1,22,126,1
1957225,92.0,15,3,2,4,1,21,184,0
733101,210.0,5,9,5,5,1,27,1327,1
1163654,1115.0,22,3,2,3,1,31,922,0
1210496,90.0,1,4,5,5,1,56,0,1
957028,495.0,9,3,3,5,1,33,707,0
1260704,711.0,20,3,2,3,1,30,796,0
2397936,300.0,1,3,5,4,1,37,2,0
961112,11682.0,32,3,2,2,1,25,745,1
1769715,20.0,1,1,4,5,1,26,163,0
761164,100.0,1,3,3,5,1,33,1531,1
1491515,70.0,1,4,5,5,1,29,454,1
1529272,50.0,3,3,2,5,1,27,434,0
815488,80.0,2,9,5,4,1,31,1431,1
2080720,1136.0,13,3,3,3,1,29,58,0
1209801,20.0,1,3,5,5,1,27,788,1
1881373,15.0,1,3,2,5,1,38,184,1
2406994,15.0,1,6,3,5,1,34,52,1
1355371,1929.9,25,4,3,3,1,39,519,1
2381593,300.0,1,9,5,4,1,27,0,0
2109037,235.0,12,3,2,5,1,33,134,0
729121,278.0,13,3,1,4,1,45,969,0
2403543,40.0,2,1,4,5,1,35,7,0
832681,361.0,17,7,2,3,1,45,1385,0
1501609,20.0,1,3,2,5,1,36,546,0
957966,45.0,3,3,3,4,1,24,947,1
1173880,376.0,12,3,3,4,1,31,902,0
1090677,20.0,1,3,3,5,1,30,85,1
1189767,40.0,3,3,2,5,1,32,235,0
825477,3160.0,16,3,2,2,1,44,1232,1
2385741,100.0,1,3,5,5,1,40,1,1
1655223,20.0,1,3,2,5,1,29,383,1
1169657,184.0,10,3,2,4,1,38,924,1
2411972,20.0,1,3,5,5,1,20,62,1
1417941,1961.0,26,4,2,2,1,37,1035,1
2037512,146.0,9,3,3,4,1,23,143,1
1637741,100.0,1,3,4,5,1,22,360,1
2377739,20.0,1,3,5,5,1,59,28,1
2055633,1735.0,21,3,1,3,1,32,85,1
1760100,92.0,4,3,2,5,1,21,170,0
2410437,300.0,1,3,5,4,1,47,11,1
1165883,44.0,2,1,4,5,1,31,602,0
1150904,200.0,10,4,2,4,1,59,938,0
1222709,35.0,2,3,4,5,1,32,799,1
2384551,300.0,1,3,5,4,1,34,19,0
837065,2744.68,50,9,1,2,1,35,1456,1
1907922,70.0,2,4,4,4,1,52,189,1
2015970,30.0,2,3,4,5,1,22,142,0
1360799,370.0,20,9,2,4,1,32,460,1
804262,40.0,2,8,3,5,1,61,1464,0
848453,250.0,2,3,3,5,1,24,1301,1
1357989,135.0,5,4,2,3,1,45,535,1
2030645,20.0,1,3,4,5,1,20,104,0
1287202,80.0,1,1,3,5,1,56,736,0
2172824,1054.0,19,4,3,3,1,58,121,1
1313636,20.0,1,3,5,5,1,27,190,0
2090601,847.0,53,4,2,4,1,28,126,1
1557956,150.0,3,3,1,4,1,29,472,1
1003875,286.0,5,3,3,4,1,35,1234,1
562922,500.0,9,3,2,4,1,38,270,1
1089959,60.0,3,6,2,5,1,45,997,1
2205178,20.0,1,6,5,5,1,37,119,0
904804,15.0,1,3,2,4,1,28,1334,1
277841,15870.0,111,4,2,1,1,58,1527,1
1735307,50.0,1,4,4,5,1,48,268,1
1356637,14963.0,23,3,1,2,1,34,685,1
1865528,85.0,3,3,1,5,1,36,243,1
485888,35.0,2,2,3,5,1,32,1040,0
1633809,431.0,12,4,4,4,1,20,343,0
1049973,140.0,7,7,1,5,1,64,1458,0
2066829,295.0,17,4,2,3,1,34,145,1
1449366,3020.0,31,3,1,2,1,48,595,0
1572988,1200.0,13,3,3,2,1,37,446,0
1909524,21.0,1,3,2,4,1,55,204,1
1112026,10.0,1,1,5,5,1,31,560,0
1670904,101.0,1,9,5,5,1,40,272,1
1704743,100.0,1,4,5,5,1,22,256,1
1704632,30.0,2,3,3,5,1,26,336,1
2405128,300.0,1,3,5,4,1,47,6,0
856034,200.0,4,4,2,3,1,39,824,1
1921484,1740.0,41,3,1,3,1,40,146,1
901151,44.92,2,3,2,5,1,72,1377,1
1296551,20.0,1,1,5,5,1,32,744,0
822860,22672.0,16,3,1,1,1,34,567,1
1584759,430.0,8,3,2,4,1,29,407,1
1619274,942.0,8,4,4,3,1,54,412,1
1979793,101.0,1,9,5,4,1,52,75,1
2162377,70.0,1,3,5,5,1,28,1,0
1286666,50.0,1,3,3,4,1,41,725,1
1670522,101.0,1,9,5,5,1,49,272,1
785820,20.0,1,3,1,5,1,22,1471,1
1134198,80.0,1,4,5,5,1,40,171,0
2105280,40.0,2,3,2,5,1,29,49,1
1715959,50.0,3,3,2,5,1,52,327,1
1943381,20.0,1,7,3,5,1,26,110,1
1746267,100.0,1,9,5,5,1,23,225,1
1577638,40.0,2,6,4,5,1,30,350,1
1406934,3844.0,48,3,1,1,1,30,649,1
2412898,300.0,1,4,5,4,1,27,1,0
1133300,415.0,21,6,2,5,1,45,933,1
2095581,50.0,2,3,2,5,1,26,115,1
1430633,171.0,6,4,3,4,1,29,615,1
599907,2383.0,11,3,1,3,1,41,1560,1
1622230,120.0,6,3,2,5,1,57,404,0
2134179,100.0,1,9,5,4,1,24,41,1
2400212,165.0,1,3,5,4,1,33,5,1
1152778,180.0,6,3,3,5,1,42,60,0
2408812,15.0,1,3,3,5,1,24,82,1
1367661,15.0,1,3,4,5,1,25,570,0
1717811,100.0,1,4,5,4,1,21,239,1
1713187,35.0,2,4,5,5,1,25,0,1
2390853,140.0,5,3,1,4,1,27,97,1
1267512,30.0,1,1,4,5,1,48,765,0
1192424,20.0,1,3,4,5,1,27,869,0
1890610,95.0,2,3,4,5,1,23,187,0
753871,350.0,7,3,1,3,1,38,178,1
1350537,843.0,26,3,1,3,1,34,547,0
1299924,50.0,1,3,3,4,1,30,863,0
1203769,100.0,1,3,4,5,1,31,549,1
1818371,14617.0,28,4,3,1,1,23,273,1
1062708,160.0,5,4,4,4,1,35,1026,1
2406169,300.0,1,3,4,4,1,42,27,1
718969,110.0,3,4,4,4,1,38,1465,1
660294,3195.0,121,4,1,2,1,40,1162,1
1458238,30.0,2,7,4,5,1,22,527,0
883251,17000.0,5,3,2,1,1,35,1318,0
2305880,100.0,1,9,5,4,1,23,35,1
1154241,195.0,5,3,1,2,1,39,931,0
410989,20.0,1,3,2,5,1,47,1139,1
895106,15.0,1,3,4,5,1,45,1284,0
2403246,300.0,1,3,5,4,1,29,14,1
1196343,30.0,1,4,5,5,1,41,103,1
493345,90.0,3,3,1,5,1,35,422,1
1663470,476.0,10,4,5,4,1,33,192,1
2053006,15.0,1,3,2,5,1,28,49,1
2374882,20.0,1,3,5,5,1,56,70,1
933478,180.0,4,3,4,5,1,29,1178,0
552123,15.0,1,3,3,5,1,25,285,0
1184824,60.0,3,4,5,5,1,29,637,1
2001589,101.0,1,4,5,4,1,54,73,1
657747,50.0,1,4,5,4,1,30,1391,1
665917,30.0,1,4,4,5,1,27,752,1
2386025,80.0,3,6,5,5,1,32,1,0
806050,1974.53,69,4,2,3,1,28,319,1
1555282,700.0,4,4,4,3,1,20,458,1
2375077,20.0,1,3,4,5,1,62,10,1
1019978,15.0,1,4,5,4,1,25,1112,1
641349,166.0,2,4,4,2,1,35,815,1
2111942,40.0,1,3,3,5,1,24,70,1
2397263,145.0,2,2,4,5,1,35,6,0
926269,295.0,5,3,2,3,1,33,444,0
1666549,30.0,1,3,3,5,1,24,372,1
1859614,20.0,1,3,5,5,1,29,89,0
1127579,1400.0,18,3,1,2,1,37,692,1
740496,250.0,2,2,2,4,1,40,1569,1
2372598,20.0,1,1,5,5,1,40,6,0
1623958,20.0,1,3,5,5,1,46,61,0
722744,30.0,1,3,2,5,1,40,1569,1
2401776,50.0,1,3,5,5,1,26,0,0
2407260,20.0,1,6,5,5,1,20,82,0
2207041,75.0,5,1,2,5,1,30,122,0
1295264,21.0,1,3,3,5,1,22,644,1
2405236,300.0,1,3,5,4,1,39,6,0
583515,60.0,2,6,5,5,1,35,0,1
1257114,110.0,5,3,2,5,1,32,244,1
593805,50.0,1,6,5,4,1,35,660,0
1165349,65.0,3,3,4,5,1,21,878,0
2100719,170.0,7,3,2,4,1,19,114,1
1583123,160.0,4,3,1,5,1,43,98,1
1292934,511.0,13,3,2,4,1,29,763,0
2390780,75.0,4,4,4,5,1,30,47,1
2087938,101.0,1,3,5,4,1,21,44,1
1838006,20.0,1,4,5,5,1,38,153,1
1109105,10.0,1,3,3,5,1,29,888,1
1208615,20.0,1,4,5,5,1,43,866,0
2126904,1236.0,11,3,1,3,1,37,135,1
943850,111.0,3,3,3,5,1,31,1502,1
740667,80.0,2,3,3,4,1,30,1548,0
1278361,314.0,14,3,1,4,1,42,1555,0
1290959,107.0,2,5,4,5,1,32,759,1
1457492,277.0,8,3,3,4,1,40,139,0
813902,15.0,1,6,5,5,1,34,306,1
1241760,586.0,10,4,4,4,1,26,818,1
2132066,40.0,2,3,4,5,1,21,14,1
2369192,345.0,2,3,3,4,1,43,36,1
1598255,320.0,12,3,2,4,1,52,434,1
1080047,410.0,15,9,4,3,1,58,984,1
661914,2400.0,9,4,5,3,1,45,292,0
547329,30.0,2,1,5,5,1,33,52,0
1031086,20.0,1,3,1,5,1,31,1003,1
1680727,5061.8,42,3,2,2,1,28,359,1
768194,20.0,1,1,5,5,1,34,322,0
635584,30.0,2,3,3,4,1,35,1558,1
1549794,20.0,1,3,2,5,1,36,308,1
1680948,100.0,1,9,5,5,1,79,258,1
1701076,100.0,1,4,5,5,1,24,257,1
1921155,100.0,1,4,5,4,1,53,106,1
2099557,654.0,34,4,2,3,1,38,140,1
1985014,100.0,1,9,5,4,1,45,84,1
1799011,30.0,1,4,5,5,1,23,245,1
1836071,2002.0,37,4,2,2,1,57,227,1
947984,15.0,1,9,5,5,1,46,1229,0
1822481,101.0,1,9,5,5,1,26,176,1
687408,10.0,1,1,5,5,1,35,1240,0
1842720,1740.0,15,4,4,3,1,39,239,1
2392561,20.0,1,3,5,5,1,19,1,1
696803,22.37,1,4,4,5,1,51,807,0
1645506,98.6,3,4,4,5,1,43,329,0
2369199,15.0,1,3,4,5,1,40,54,1
1970039,140.0,5,3,1,5,1,42,177,0
1301340,110.0,4,3,3,5,1,46,1188,0
1203720,3600.0,27,4,1,2,1,42,889,1
1556558,15.0,1,7,4,5,1,27,75,0
1440496,2800.0,13,2,2,3,1,44,679,1
2402426,15.0,1,6,4,5,1,31,32,1
1670247,113.0,7,7,2,5,1,29,370,0
862457,46.0,3,3,3,5,1,24,92,1
1345075,45.0,3,4,4,5,1,58,169,1
881870,30.0,1,6,5,5,1,55,0,1
763601,20.0,1,7,4,5,1,34,1448,1
1434438,40.0,2,3,4,5,1,24,621,1
1732652,189.0,8,3,1,5,1,40,171,1
965072,170.0,4,3,4,5,1,27,1149,1
937874,50.0,1,3,2,5,1,22,1242,1
737537,100.0,2,3,5,5,1,48,1566,1
822953,40.0,2,3,2,5,1,35,592,0
1802484,100.0,1,4,5,5,1,26,211,1
767145,22229.82,40,3,2,1,1,35,844,1
676907,15.0,1,3,5,5,1,31,38,1
2080550,21.0,3,3,4,5,1,48,110,0
1720310,2041.0,32,4,3,2,1,20,280,1
1495291,2660.0,19,3,1,2,1,40,552,1
2399601,300.0,1,3,5,4,1,21,1,0
2067108,70.0,2,1,5,5,1,36,72,0
1350620,80.0,3,6,3,5,1,38,1539,1
797846,200.0,2,3,2,3,1,37,1438,1
2394228,140.0,2,4,5,5,1,41,2,1
875132,678.0,40,3,1,3,1,28,1336,1
2284262,100.0,1,9,5,4,1,49,36,1
2136189,49.0,1,4,3,4,1,19,132,1
1624388,137.0,2,4,5,4,1,54,372,1
1738458,60.0,2,3,1,5,1,22,154,1
1914280,120.0,5,4,3,3,1,34,200,1
1580459,60.0,3,4,5,5,1,69,341,1
1738493,30.0,1,4,5,5,1,27,0,0
1077723,60.0,3,3,2,4,1,51,1014,1
1474621,220.0,6,4,4,5,1,42,565,1
1567810,20.0,1,3,4,5,1,39,348,0
1489354,60.0,2,3,2,4,1,30,555,1
1561847,40.0,2,7,3,5,1,30,457,1
1414163,16010.0,82,3,2,2,1,25,529,1
1098402,1795.58,26,3,1,2,1,31,1011,1
1869927,130.0,7,3,3,5,1,34,140,1
1538745,105.0,3,3,2,4,1,21,491,0
1610665,120.0,2,1,3,4,1,29,378,1
990851,65.0,3,3,3,5,1,43,1129,0
1745680,8.0,1,4,5,5,1,22,221,1
1384343,665.0,4,3,5,3,1,33,598,0
1034166,1075.0,16,3,2,3,1,43,941,0
1526737,30.0,1,6,3,5,1,42,402,1
410350,2000.0,2,3,1,3,1,54,1565,1
948953,50.0,1,6,5,5,1,28,1171,0
1834411,82.0,4,3,2,5,1,22,224,1
1189619,520.0,6,3,4,4,1,24,910,1
2042214,55.0,2,3,4,5,1,44,104,0
1341133,50.0,1,3,2,3,1,25,701,1
1202712,55.0,3,3,2,5,1,34,887,1
1405584,1320.0,3,3,2,3,1,33,616,0
1175469,90.0,3,3,3,5,1,47,497,1
2398172,120.0,2,4,5,5,1,23,2,1
556732,120.0,2,7,2,4,1,49,1568,0
2156395,20.0,1,3,2,5,1,20,81,1
1300800,100.0,2,1,4,5,1,72,124,0
1335820,550.0,8,3,2,3,1,34,1502,1
1471528,30.0,1,1,4,5,1,35,577,0
1318543,50.0,3,6,5,5,1,20,687,0
1148233,452.0,9,3,2,4,1,38,945,0
770444,250.0,1,4,2,1,1,39,1434,1
1834329,15.0,1,4,3,5,1,43,235,1
1120970,120.0,4,3,3,5,1,21,949,1
1941186,20.0,1,4,5,5,1,44,175,1
1821594,93.0,1,3,2,4,1,50,264,1
2396683,300.0,1,9,5,4,1,40,15,0
644565,7282.0,13,3,1,1,1,33,1537,1
1193385,80.0,4,3,2,3,1,35,168,1
1436886,60.0,3,3,2,5,1,49,574,1
1689946,556.0,4,3,3,4,1,32,312,0
808017,95.0,5,7,4,5,1,27,4,1
913225,2610.0,8,3,1,3,1,40,149,1
1770466,65.0,4,3,2,5,1,30,106,0
1557344,728.0,33,3,1,4,1,30,466,1
757228,2573.0,12,3,1,2,1,35,1463,1
1388474,30.0,1,6,4,5,1,33,256,0
711798,90.0,3,3,3,4,1,25,1527,1
2410854,15.0,1,5,5,5,1,24,2,1
2376982,20.0,1,3,5,5,1,39,1,1
2368373,300.0,1,3,5,4,1,31,3,1
2122079,40.0,1,3,5,5,1,35,1,1
496148,82.0,4,4,4,5,1,32,272,1
1908350,101.0,1,9,5,4,1,42,128,1
764403,50.0,1,1,4,5,1,48,1422,0
1317463,30.0,2,3,3,5,1,31,121,1
2408900,30.0,2,5,3,5,1,52,24,0
2067839,1000.0,1,3,4,3,1,19,113,1
772087,265.0,5,4,5,4,1,47,770,1
1497352,1308.0,16,3,1,3,1,43,444,1
1797593,100.0,1,4,5,5,1,25,195,1
622361,45.0,3,4,4,5,1,30,919,1
2405692,300.0,1,3,5,4,1,37,1,0
1593552,180.0,8,4,5,5,1,42,417,1
1892002,300.0,3,3,2,4,1,38,223,1
2413118,20.0,1,4,5,5,1,26,1,0
1344073,60.0,2,1,5,5,1,45,686,0
1882329,2337.6,16,3,2,2,1,28,230,1
1897548,160.0,4,5,4,5,1,43,217,0
2380809,300.0,1,3,5,4,1,40,1,1
1788227,306.0,8,4,4,4,1,33,289,1
1736773,14110.0,20,3,3,1,1,21,289,1
2047343,35.0,2,3,4,4,1,22,62,1
1535987,30.0,1,3,3,5,1,44,464,1
1122064,560.0,26,3,2,4,1,27,960,0
1620108,30.0,2,3,3,5,1,27,309,1
2376491,20.0,1,3,4,5,1,62,34,1
700630,620.0,10,4,3,3,1,36,810,1
2004093,215.0,10,3,2,5,1,36,158,1
1354349,250.0,2,4,5,4,1,40,612,1
2390800,300.0,1,3,4,4,1,43,29,1
2385893,20.0,1,1,5,5,1,49,102,0
824310,1688.0,80,4,2,3,1,35,1414,1
832105,20.0,1,1,5,5,1,45,1166,0
1926558,100.0,1,4,5,4,1,35,104,1
694287,80.0,2,3,2,5,1,49,1561,1
793176,2640.0,2,3,3,2,1,41,940,1
2403159,20.0,1,4,5,5,1,20,0,1
1776425,320.0,5,3,1,3,1,58,250,1
1258813,25.0,1,6,5,5,1,26,524,0
2393826,15.0,1,4,3,5,1,26,8,0
1699032,1487.0,24,3,1,3,1,39,344,1
1241343,100.0,1,4,5,5,1,73,765,1
1470914,380.0,11,4,4,5,1,46,535,1
1971841,40.0,2,3,3,5,1,27,145,0
1583285,45.0,3,3,1,5,1,36,135,1
1413773,80.0,3,4,3,4,1,38,647,0
928467,115.0,6,3,3,5,1,29,1267,0
1197968,1315.0,18,3,1,3,1,32,886,0
538035,1189.0,26,3,2,3,1,25,669,0
1168714,15.0,1,4,5,5,1,37,915,1
1704315,30.0,2,3,3,5,1,21,293,0
1792811,370.0,10,3,1,4,1,48,259,1
1426571,962.0,12,3,2,2,1,31,880,1
1502436,50.0,1,4,4,5,1,37,217,1
811223,50.0,1,4,4,5,1,36,767,1
2396680,300.0,1,9,5,4,1,19,17,0
1278410,35.0,2,4,5,5,1,45,1466,0
503808,672.0,13,3,4,4,1,37,65,1
1584921,680.0,7,3,2,3,1,24,438,1
1602330,920.0,6,4,3,3,1,37,411,1
864522,30.0,2,4,5,5,1,33,1,1
2399005,300.0,1,3,5,4,1,43,8,0
1272467,599.0,25,3,4,4,1,41,776,1
986706,16.0,1,3,2,4,1,32,1000,0
1889692,20.0,1,4,5,5,1,26,0,1
1368084,15.0,1,3,4,5,1,55,80,1
893099,270.0,4,4,4,4,1,33,912,1
1456121,1000.0,1,3,4,4,1,21,570,0
1654208,50.0,2,3,2,5,1,52,380,1
1176597,15.0,1,3,2,5,1,56,884,1
2391669,20.0,1,6,5,5,1,21,0,0
1293433,150.0,3,3,3,3,1,30,765,1
1415425,4410.0,56,6,1,1,1,60,617,1
2406241,300.0,1,3,5,4,1,32,3,1
1393789,60.0,3,3,2,5,1,34,344,0
1252601,15.0,1,3,2,5,1,25,711,1
2376802,75.0,5,3,4,5,1,24,32,0
1210524,50.0,1,1,5,5,1,40,868,0
781752,136.0,3,4,3,4,1,41,777,1
758336,20.0,1,1,5,5,1,29,81,0
1233685,50.0,1,3,2,4,1,26,815,1
1355410,1135.0,6,4,3,3,1,29,682,1
1869281,20.0,1,6,4,5,1,26,219,0
2381021,60.0,3,4,5,5,1,47,59,1
788700,2245.0,11,3,1,3,1,40,568,1
1472225,1458.0,26,6,2,1,1,32,573,1
740985,5935.5,13,3,1,2,1,23,1531,1
2050683,101.0,1,3,5,4,1,51,49,1
660331,80.0,5,3,2,5,1,46,1567,1
1444970,929.0,31,4,2,3,1,33,569,1
1443507,17140.5,76,4,1,2,1,37,1567,1
2407289,15.0,1,6,5,5,1,47,1,0
1064317,150.0,13,7,2,4,1,54,1094,0
381910,20.0,1,1,4,5,1,36,1547,0
2367636,150.0,1,3,5,5,1,29,3,1
1281750,30.0,1,3,2,5,1,41,775,0
993106,431.0,19,2,2,4,1,41,1560,0
578500,420.0,9,3,2,4,1,38,633,0
1626247,20.0,1,4,4,5,1,76,311,0
1316906,30.0,1,4,5,5,1,36,626,1
2399889,200.0,1,3,5,4,1,24,6,1
2388372,20.0,1,3,5,5,1,22,75,0
1189168,581.0,11,3,2,3,1,34,251,1
785968,148.0,2,4,4,4,1,50,1421,1
2397975,300.0,1,3,5,4,1,44,11,1
1162448,20.0,1,6,5,5,1,31,597,1
2058202,1345.0,10,4,4,4,1,25,103,1
788193,1072.0,16,3,3,3,1,29,1341,1
1052297,710.0,20,3,3,4,1,27,1035,1
2381695,20.0,1,6,5,5,1,27,3,0
1728029,65.0,4,3,2,4,1,29,320,0
1648209,45.0,3,3,3,5,1,20,276,1
1020192,3568.0,28,3,1,2,1,43,1115,1
571038,50.0,1,3,3,4,1,30,517,0
1861058,100.0,1,4,5,5,1,23,235,1
1241613,107.0,3,3,3,5,1,44,658,1
1053653,3818.0,8,4,2,1,1,36,1036,1
1416370,2034.0,35,3,3,3,1,38,570,1
305353,79.0,2,9,5,5,1,32,1528,1
1564215,40.0,2,6,5,5,1,35,456,1
1704473,240.0,12,4,4,4,1,21,331,1
1097478,58.0,1,4,5,5,1,47,877,0
1687395,100.0,1,9,5,5,1,27,253,1
665680,210.0,3,6,4,4,1,39,1548,0
2409976,300.0,1,4,5,4,1,26,0,0
1201907,2946.0,20,4,2,3,1,40,889,1
1391328,20.0,1,4,5,5,1,31,625,1
2092971,989.0,28,3,1,3,1,34,141,1
1403363,9700.0,11,3,1,2,1,46,319,1
2391395,80.0,1,3,3,5,1,50,11,1
2397640,40.0,2,3,2,5,1,26,74,0
2400469,40.0,2,4,5,5,1,33,1,0
647937,15.0,1,3,3,5,1,35,46,1
1091912,50.0,1,4,5,5,1,42,1508,0
718677,305.0,7,3,2,3,1,45,161,0
2400834,300.0,1,3,5,4,1,32,0,1
1464967,183.0,3,3,2,4,1,38,580,1
716449,1692.0,8,3,3,2,1,33,1497,0
1348818,240.0,3,4,4,4,1,27,638,1
652851,255.0,14,3,2,5,1,45,299,1
1120544,340.0,12,3,2,4,1,43,715,0
2115061,20.0,1,3,3,5,1,26,49,0
1911155,100.0,1,3,3,5,1,22,202,0
1154242,30.0,1,6,5,5,1,34,700,0
1012681,20.0,1,4,5,5,1,39,44,0
1774081,2920.0,17,4,4,2,1,52,305,1
1850886,50.0,3,3,3,5,1,30,84,1
1647823,310.0,14,3,2,4,1,35,379,1
1854671,252.0,12,3,3,4,1,19,194,1
1251384,223.0,11,3,1,4,1,45,807,1
1103814,30.0,1,1,4,5,1,36,1008,0
1129829,46.0,2,8,4,5,1,48,957,0
1617066,60.0,2,4,4,4,1,32,323,1
1785636,2198.0,11,4,4,3,1,30,289,1
1051798,1843.0,33,4,2,3,1,22,1005,1
1742869,20.0,4,4,5,5,1,25,228,0
1746336,95.0,3,1,3,4,1,36,312,0
2398572,100.0,3,6,5,5,1,27,1,1
2397411,20.0,1,9,3,5,1,38,73,0
2157697,80.0,2,3,4,5,1,32,116,1
1866306,70.0,2,4,4,5,1,25,194,1
2378157,15.0,1,1,5,5,1,24,0,0
899166,20.0,1,6,5,5,1,33,1309,0
1728463,1600.0,8,3,2,2,1,34,188,1
2407475,25.0,1,3,3,5,1,67,16,1
2019553,25.0,1,1,5,5,1,35,145,0
2134098,30.0,2,7,4,5,1,21,2,1
2382070,70.0,1,3,5,5,1,21,1,1
1365750,640.6,20,3,1,3,1,35,883,1
2409882,20.0,1,1,5,5,1,27,76,0
990394,95.0,4,3,2,4,1,34,1147,1
1120261,1457.0,50,7,1,2,1,49,1094,1
673052,30.0,2,3,3,4,1,31,970,1
1300194,40.0,2,5,2,5,1,43,747,0
1990444,24.0,3,6,5,5,1,25,147,0
2380829,300.0,1,3,5,4,1,22,1,0
718364,210.0,9,3,3,4,1,44,53,1
662469,20.0,1,3,2,5,1,35,1454,1
2148876,20.0,1,4,5,5,1,44,0,0
880371,370.0,7,3,2,4,1,25,1291,1
883626,2000.0,13,3,2,3,1,30,1307,0
1138115,368.0,3,3,2,3,1,33,954,1
1312724,190.0,7,3,2,4,1,45,730,0
1484441,50.0,1,3,1,4,1,24,531,1
726631,30.0,1,1,5,5,1,44,1525,0
1309945,550.0,10,3,1,3,1,42,136,1
1053961,1100.0,7,4,4,3,1,60,991,1
946208,40.0,1,3,4,4,1,44,1176,1
2158079,2207.0,8,3,1,3,1,45,126,1
1975502,100.0,1,4,5,4,1,32,76,1
2401184,300.0,1,4,5,4,1,31,0,1
906238,42.0,2,9,5,5,1,35,0,0
1279383,543.0,17,3,2,4,1,30,546,1
2412516,20.0,1,9,5,5,1,21,1,1
1259702,60.0,4,3,3,5,1,24,790,1
2370815,350.0,4,4,2,1,1,24,115,1
1606466,390.0,12,3,1,3,1,38,427,0
2382057,300.0,1,4,5,4,1,39,0,0
645389,1895.0,40,4,1,1,1,37,687,1
1578655,60.0,3,3,4,5,1,25,330,0
1344466,41.0,2,3,4,4,1,29,700,1
2381594,65.0,2,3,4,5,1,22,47,1
857821,100.0,2,3,1,5,1,45,1392,1
1652604,20.0,1,1,4,5,1,31,335,0
2389799,300.0,1,3,5,4,1,32,2,0
1087077,30.0,2,1,4,5,1,57,977,0
2074275,20.0,1,3,4,5,1,22,43,0
2405993,15.0,1,3,5,5,1,36,45,1
1661562,50.0,1,3,4,5,1,39,119,0
892837,170.0,6,3,1,5,1,39,1377,1
1011173,1890.0,28,4,4,3,1,50,899,1
582173,13.0,2,3,3,4,1,33,1521,1
2123589,360.0,10,3,1,4,1,33,135,1
1586929,17.0,1,4,5,5,1,20,344,1
1919089,375.0,5,2,3,3,1,31,207,0
1728956,160.0,4,3,3,5,1,28,232,0
2401323,300.0,1,3,5,4,1,52,4,0
1254165,830.0,11,3,3,3,1,44,718,1
2384068,27.0,1,6,5,5,1,27,0,0
840361,68.0,3,3,2,4,1,37,592,1
1398574,356.0,15,3,1,4,1,29,645,0
1813677,100.0,1,4,5,5,1,31,179,1
1359836,20.0,1,4,4,5,1,35,678,1
1916291,280.0,14,4,2,4,1,40,202,1
1630652,1837.0,28,4,1,2,1,41,397,1
1580560,30.0,2,4,5,5,1,37,150,0
1587904,20.0,1,3,1,5,1,21,438,1
2074322,956.0,10,4,3,4,1,19,143,1
1781053,15.0,1,4,4,5,1,23,194,1
2041831,1646.0,15,3,1,3,1,33,148,1
1207724,100.0,1,1,5,5,1,41,242,0
1246426,297.0,3,7,4,4,1,27,729,0
2391171,60.0,1,4,5,5,1,52,1,1
2129890,35.0,2,4,5,5,1,22,61,1
2033994,40.0,2,3,2,5,1,19,111,1
1258948,650.0,13,4,3,3,1,52,801,1
896505,40.0,2,5,3,5,1,35,1216,0
607630,4000.0,2,3,1,1,1,26,347,1
1662243,294.0,14,3,2,4,1,43,363,1
967843,1750.0,16,4,2,2,1,48,1183,1
1666752,100.0,1,4,5,5,1,49,278,1
1892748,12178.0,100,4,2,1,1,38,88,1
1559348,195.5,8,1,4,5,1,46,98,0
2407427,350.0,1,4,5,4,1,39,7,1
1145496,30.0,1,4,4,5,1,45,852,1
1494255,65.0,4,3,3,5,1,22,94,1
